Source,ShoeNum,TableNum,Context,Detail
[A],6,78,Agent 1 avg. pnl/hand,-0.269231
[A],6,78,Agent 2 avg. pnl/hand,-0.012821
[A],6,78,Agent 3 avg. pnl/hand,-0.128205
[A],6,79,Agent 1 avg. pnl/hand,-0.253165
[A],6,79,Agent 2 avg. pnl/hand,0.012658
[A],6,79,Agent 3 avg. pnl/hand,-0.113924
[A],6,80,Agent 1 avg. pnl/hand,-0.237500
[A],6,80,Agent 2 avg. pnl/hand,0.025000
[A],6,80,Agent 3 avg. pnl/hand,-0.100000
[A],6,81,Agent 1 avg. pnl/hand,-0.240741
[A],6,81,Agent 2 avg. pnl/hand,0.012346
[A],6,81,Agent 3 avg. pnl/hand,-0.123457
[A],6,82,Agent 1 avg. pnl/hand,-0.250000
[A],6,82,Agent 2 avg. pnl/hand,0.000000
[A],6,82,Agent 3 avg. pnl/hand,-0.134146
[A],6,83,Agent 1 avg. pnl/hand,-0.259036
[A],6,83,Agent 2 avg. pnl/hand,-0.006024
[A],6,83,Agent 3 avg. pnl/hand,-0.144578
[A],6,84,Agent 1 avg. pnl/hand,-0.244048
[A],6,84,Agent 2 avg. pnl/hand,0.005952
[A],6,84,Agent 3 avg. pnl/hand,-0.130952
[A],6,85,Agent 1 avg. pnl/hand,-0.252941
[A],6,85,Agent 2 avg. pnl/hand,-0.005882
[A],6,85,Agent 3 avg. pnl/hand,-0.129412
[A],6,86,Agent 1 avg. pnl/hand,-0.255814
[A],6,86,Agent 2 avg. pnl/hand,-0.017442
[A],6,86,Agent 3 avg. pnl/hand,-0.139535
[E],6,87,Shoe Completed,
[A],7,87,Agent 1 avg. pnl/hand,-0.235632
[A],7,87,Agent 2 avg. pnl/hand,-0.040230
[A],7,87,Agent 3 avg. pnl/hand,-0.149425
[A],7,88,Agent 1 avg. pnl/hand,-0.238636
[A],7,88,Agent 2 avg. pnl/hand,-0.051136
[A],7,88,Agent 3 avg. pnl/hand,-0.136364
[A],7,89,Agent 1 avg. pnl/hand,-0.224719
[A],7,89,Agent 2 avg. pnl/hand,-0.028090
[A],7,89,Agent 3 avg. pnl/hand,-0.123596
[A],7,90,Agent 1 avg. pnl/hand,-0.211111
[A],7,90,Agent 2 avg. pnl/hand,-0.038889
[A],7,90,Agent 3 avg. pnl/hand,-0.105556
[A],7,91,Agent 1 avg. pnl/hand,-0.197802
[A],7,91,Agent 2 avg. pnl/hand,-0.027473
[A],7,91,Agent 3 avg. pnl/hand,-0.104396
[A],7,92,Agent 1 avg. pnl/hand,-0.195652
[A],7,92,Agent 2 avg. pnl/hand,-0.027174
[A],7,92,Agent 3 avg. pnl/hand,-0.125000
[A],7,93,Agent 1 avg. pnl/hand,-0.182796
[A],7,93,Agent 2 avg. pnl/hand,-0.016129
[A],7,93,Agent 3 avg. pnl/hand,-0.123656
[A],7,94,Agent 1 avg. pnl/hand,-0.191489
[A],7,94,Agent 2 avg. pnl/hand,-0.015957
[A],7,94,Agent 3 avg. pnl/hand,-0.132979
[A],7,95,Agent 1 avg. pnl/hand,-0.200000
[A],7,95,Agent 2 avg. pnl/hand,-0.021053
[A],7,95,Agent 3 avg. pnl/hand,-0.142105
[A],7,96,Agent 1 avg. pnl/hand,-0.187500
[A],7,96,Agent 2 avg. pnl/hand,-0.031250
[A],7,96,Agent 3 avg. pnl/hand,-0.130208
[A],7,97,Agent 1 avg. pnl/hand,-0.170103
[A],7,97,Agent 2 avg. pnl/hand,-0.041237
[A],7,97,Agent 3 avg. pnl/hand,-0.139175
[A],7,98,Agent 1 avg. pnl/hand,-0.178571
[A],7,98,Agent 2 avg. pnl/hand,-0.030612
[A],7,98,Agent 3 avg. pnl/hand,-0.147959
[A],7,99,Agent 1 avg. pnl/hand,-0.156566
[A],7,99,Agent 2 avg. pnl/hand,-0.020202
[A],7,99,Agent 3 avg. pnl/hand,-0.136364
[A],7,100,Agent 1 avg. pnl/hand,-0.165000
[A],7,100,Agent 2 avg. pnl/hand,-0.020000
[A],7,100,Agent 3 avg. pnl/hand,-0.145000
[A],7,101,Agent 1 avg. pnl/hand,-0.173267
[A],7,101,Agent 2 avg. pnl/hand,-0.009901
[A],7,101,Agent 3 avg. pnl/hand,-0.143564
[A],7,102,Agent 1 avg. pnl/hand,-0.161765
[A],7,102,Agent 2 avg. pnl/hand,0.000000
[A],7,102,Agent 3 avg. pnl/hand,-0.122549
[E],7,103,Shoe Completed,
[A],8,103,Agent 1 avg. pnl/hand,-0.169903
[A],8,103,Agent 2 avg. pnl/hand,-0.009709
[A],8,103,Agent 3 avg. pnl/hand,-0.131068
[A],8,104,Agent 1 avg. pnl/hand,-0.149038
[A],8,104,Agent 2 avg. pnl/hand,0.000000
[A],8,104,Agent 3 avg. pnl/hand,-0.120192
[A],8,105,Agent 1 avg. pnl/hand,-0.138095
[A],8,105,Agent 2 avg. pnl/hand,0.009524
[A],8,105,Agent 3 avg. pnl/hand,-0.109524
[A],8,106,Agent 1 avg. pnl/hand,-0.127358
[A],8,106,Agent 2 avg. pnl/hand,0.018868
[A],8,106,Agent 3 avg. pnl/hand,-0.099057
[A],8,107,Agent 1 avg. pnl/hand,-0.116822
[A],8,107,Agent 2 avg. pnl/hand,0.028037
[A],8,107,Agent 3 avg. pnl/hand,-0.107477
[A],8,108,Agent 1 avg. pnl/hand,-0.125000
[A],8,108,Agent 2 avg. pnl/hand,0.037037
[A],8,108,Agent 3 avg. pnl/hand,-0.097222
[A],8,109,Agent 1 avg. pnl/hand,-0.128440
[A],8,109,Agent 2 avg. pnl/hand,0.032110
[A],8,109,Agent 3 avg. pnl/hand,-0.087156
[A],8,110,Agent 1 avg. pnl/hand,-0.136364
