Source,ShoeNum,TableNum,Context,Detail
[A],255,3730,Agent 2 avg. pnl/hand,-0.004558
[A],255,3730,Agent 3 avg. pnl/hand,0.040617
[A],255,3731,Agent 1 avg. pnl/hand,0.020772
[A],255,3731,Agent 2 avg. pnl/hand,-0.004288
[A],255,3731,Agent 3 avg. pnl/hand,0.040338
[A],255,3732,Agent 1 avg. pnl/hand,0.020498
[A],255,3732,Agent 2 avg. pnl/hand,-0.004555
[A],255,3732,Agent 3 avg. pnl/hand,0.040059
[E],255,3733,Shoe Completed,
[A],256,3733,Agent 1 avg. pnl/hand,0.020761
[A],256,3733,Agent 2 avg. pnl/hand,-0.004688
[A],256,3733,Agent 3 avg. pnl/hand,0.039780
[A],256,3734,Agent 1 avg. pnl/hand,0.020220
[A],256,3734,Agent 2 avg. pnl/hand,-0.004954
[A],256,3734,Agent 3 avg. pnl/hand,0.039502
[A],256,3735,Agent 1 avg. pnl/hand,0.020080
[A],256,3735,Agent 2 avg. pnl/hand,-0.005489
[A],256,3735,Agent 3 avg. pnl/hand,0.038956
[A],256,3736,Agent 1 avg. pnl/hand,0.019807
[A],256,3736,Agent 2 avg. pnl/hand,-0.005755
[A],256,3736,Agent 3 avg. pnl/hand,0.038678
[A],256,3737,Agent 1 avg. pnl/hand,0.020070
[A],256,3737,Agent 2 avg. pnl/hand,-0.005486
[A],256,3737,Agent 3 avg. pnl/hand,0.038935
[A],256,3738,Agent 1 avg. pnl/hand,0.020332
[A],256,3738,Agent 2 avg. pnl/hand,-0.005217
[A],256,3738,Agent 3 avg. pnl/hand,0.039460
[A],256,3739,Agent 1 avg. pnl/hand,0.020594
[A],256,3739,Agent 2 avg. pnl/hand,-0.004680
[A],256,3739,Agent 3 avg. pnl/hand,0.039717
[A],256,3740,Agent 1 avg. pnl/hand,0.020856
[A],256,3740,Agent 2 avg. pnl/hand,-0.004412
[A],256,3740,Agent 3 avg. pnl/hand,0.039706
[A],256,3741,Agent 1 avg. pnl/hand,0.020583
[A],256,3741,Agent 2 avg. pnl/hand,-0.004143
[A],256,3741,Agent 3 avg. pnl/hand,0.039963
[A],256,3742,Agent 1 avg. pnl/hand,0.020043
[A],256,3742,Agent 2 avg. pnl/hand,-0.004409
[A],256,3742,Agent 3 avg. pnl/hand,0.039685
[A],256,3743,Agent 1 avg. pnl/hand,0.020305
[A],256,3743,Agent 2 avg. pnl/hand,-0.004141
[A],256,3743,Agent 3 avg. pnl/hand,0.039941
[A],256,3744,Agent 1 avg. pnl/hand,0.020032
[A],256,3744,Agent 2 avg. pnl/hand,-0.003873
[A],256,3744,Agent 3 avg. pnl/hand,0.040465
[A],256,3745,Agent 1 avg. pnl/hand,0.020027
[A],256,3745,Agent 2 avg. pnl/hand,-0.004406
[A],256,3745,Agent 3 avg. pnl/hand,0.040187
[A],256,3746,Agent 1 avg. pnl/hand,0.020288
[A],256,3746,Agent 2 avg. pnl/hand,-0.004405
[A],256,3746,Agent 3 avg. pnl/hand,0.040443
[E],256,3747,Shoe Completed,
[A],257,3747,Agent 1 avg. pnl/hand,0.020550
[A],257,3747,Agent 2 avg. pnl/hand,-0.004670
[A],257,3747,Agent 3 avg. pnl/hand,0.040699
[A],257,3748,Agent 1 avg. pnl/hand,0.020811
[A],257,3748,Agent 2 avg. pnl/hand,-0.004402
[A],257,3748,Agent 3 avg. pnl/hand,0.040555
[A],257,3749,Agent 1 avg. pnl/hand,0.020539
[A],257,3749,Agent 2 avg. pnl/hand,-0.004668
[A],257,3749,Agent 3 avg. pnl/hand,0.040277
[A],257,3750,Agent 1 avg. pnl/hand,0.020267
[A],257,3750,Agent 2 avg. pnl/hand,-0.004667
[A],257,3750,Agent 3 avg. pnl/hand,0.040000
[A],257,3751,Agent 1 avg. pnl/hand,0.019995
[A],257,3751,Agent 2 avg. pnl/hand,-0.004932
[A],257,3751,Agent 3 avg. pnl/hand,0.040523
[A],257,3752,Agent 1 avg. pnl/hand,0.019856
[A],257,3752,Agent 2 avg. pnl/hand,-0.005197
[A],257,3752,Agent 3 avg. pnl/hand,0.040378
[A],257,3753,Agent 1 avg. pnl/hand,0.020117
[A],257,3753,Agent 2 avg. pnl/hand,-0.004929
[A],257,3753,Agent 3 avg. pnl/hand,0.040634
[A],257,3754,Agent 1 avg. pnl/hand,0.020378
[A],257,3754,Agent 2 avg. pnl/hand,-0.004662
[A],257,3754,Agent 3 avg. pnl/hand,0.040890
[A],257,3755,Agent 1 avg. pnl/hand,0.020639
[A],257,3755,Agent 2 avg. pnl/hand,-0.004394
[A],257,3755,Agent 3 avg. pnl/hand,0.041145
[A],257,3756,Agent 1 avg. pnl/hand,0.020634
[A],257,3756,Agent 2 avg. pnl/hand,-0.003994
[A],257,3756,Agent 3 avg. pnl/hand,0.041534
[A],257,3757,Agent 1 avg. pnl/hand,0.020362
[A],257,3757,Agent 2 avg. pnl/hand,-0.003460
[A],257,3757,Agent 3 avg. pnl/hand,0.041256
[A],257,3758,Agent 1 avg. pnl/hand,0.020889
[A],257,3758,Agent 2 avg. pnl/hand,-0.003193
[A],257,3758,Agent 3 avg. pnl/hand,0.041778
[A],257,3759,Agent 1 avg. pnl/hand,0.021415
[A],257,3759,Agent 2 avg. pnl/hand,-0.003458
[A],257,3759,Agent 3 avg. pnl/hand,0.041500
[A],257,3760,Agent 1 avg. pnl/hand,0.021144
[A],257,3760,Agent 2 avg. pnl/hand,-0.003191
[A],257,3760,Agent 3 avg. pnl/hand,0.041223
[A],257,3761,Agent 1 avg. pnl/hand,0.021138
[A],257,3761,Agent 2 avg. pnl/hand,-0.003457
[A],257,3761,Agent 3 avg. pnl/hand,0.040681
[A],257,3762,Agent 1 avg. pnl/hand,0.021132
[A],257,3762,Agent 2 avg. pnl/hand,-0.003589
[A],257,3762,Agent 3 avg. pnl/hand,0.041069
[E],257,3763,Shoe Completed,
[A],258,3763,Agent 1 avg. pnl/hand,0.020861
[A],258,3763,Agent 2 avg. pnl/hand,-0.003189
[A],258,3763,Agent 3 avg. pnl/hand,0.040792
[A],258,3764,Agent 1 avg. pnl/hand,0.020590
[A],258,3764,Agent 2 avg. pnl/hand,-0.003454
[A],258,3764,Agent 3 avg. pnl/hand,0.040515
[A],258,3765,Agent 1 avg. pnl/hand,0.020850
[A],258,3765,Agent 2 avg. pnl/hand,-0.003187
[A],258,3765,Agent 3 avg. pnl/hand,0.040770
[A],258,3766,Agent 1 avg. pnl/hand,0.020579
[A],258,3766,Agent 2 avg. pnl/hand,-0.003452
[A],258,3766,Agent 3 avg. pnl/hand,0.040494
[A],258,3767,Agent 1 avg. pnl/hand,0.020839
[A],258,3767,Agent 2 avg. pnl/hand,-0.003716
[A],258,3767,Agent 3 avg. pnl/hand,0.040218
[A],258,3768,Agent 1 avg. pnl/hand,0.020701
[A],258,3768,Agent 2 avg. pnl/hand,-0.003981
[A],258,3768,Agent 3 avg. pnl/hand,0.039942
[A],258,3769,Agent 1 avg. pnl/hand,0.020430
[A],258,3769,Agent 2 avg. pnl/hand,-0.003715
[A],258,3769,Agent 3 avg. pnl/hand,0.040196
[A],258,3770,Agent 1 avg. pnl/hand,0.020159
[A],258,3770,Agent 2 avg. pnl/hand,-0.003714
[A],258,3770,Agent 3 avg. pnl/hand,0.039920
[A],258,3771,Agent 1 avg. pnl/hand,0.020419
[A],258,3771,Agent 2 avg. pnl/hand,-0.003182
[A],258,3771,Agent 3 avg. pnl/hand,0.040440
[A],258,3772,Agent 1 avg. pnl/hand,0.020679
[A],258,3772,Agent 2 avg. pnl/hand,-0.002916
[A],258,3772,Agent 3 avg. pnl/hand,0.040695
[A],258,3773,Agent 1 avg. pnl/hand,0.020408
[A],258,3773,Agent 2 avg. pnl/hand,-0.002915
[A],258,3773,Agent 3 avg. pnl/hand,0.040419
[A],258,3774,Agent 1 avg. pnl/hand,0.020800
[A],258,3774,Agent 2 avg. pnl/hand,-0.003180
[A],258,3774,Agent 3 avg. pnl/hand,0.040143
[A],258,3775,Agent 1 avg. pnl/hand,0.021060
[A],258,3775,Agent 2 avg. pnl/hand,-0.003444
[A],258,3775,Agent 3 avg. pnl/hand,0.039868
[A],258,3776,Agent 1 avg. pnl/hand,0.020789
[A],258,3776,Agent 2 avg. pnl/hand,-0.003575
[A],258,3776,Agent 3 avg. pnl/hand,0.039592
[A],258,3777,Agent 1 avg. pnl/hand,0.020254
[A],258,3777,Agent 2 avg. pnl/hand,-0.003839
[A],258,3777,Agent 3 avg. pnl/hand,0.039449
[E],258,3778,Shoe Completed,
[A],259,3778,Agent 1 avg. pnl/hand,0.020249
[A],259,3778,Agent 2 avg. pnl/hand,-0.004103
[A],259,3778,Agent 3 avg. pnl/hand,0.039174
[A],259,3779,Agent 1 avg. pnl/hand,0.021302
[A],259,3779,Agent 2 avg. pnl/hand,-0.003837
[A],259,3779,Agent 3 avg. pnl/hand,0.039428
[A],259,3780,Agent 1 avg. pnl/hand,0.021164
[A],259,3780,Agent 2 avg. pnl/hand,-0.003439
[A],259,3780,Agent 3 avg. pnl/hand,0.039683
[A],259,3781,Agent 1 avg. pnl/hand,0.021423
[A],259,3781,Agent 2 avg. pnl/hand,-0.003174
[A],259,3781,Agent 3 avg. pnl/hand,0.039937
[A],259,3782,Agent 1 avg. pnl/hand,0.021285
[A],259,3782,Agent 2 avg. pnl/hand,-0.002909
[A],259,3782,Agent 3 avg. pnl/hand,0.040323
[A],259,3783,Agent 1 avg. pnl/hand,0.021015
[A],259,3783,Agent 2 avg. pnl/hand,-0.003172
[A],259,3783,Agent 3 avg. pnl/hand,0.040312
[A],259,3784,Agent 1 avg. pnl/hand,0.020745
[A],259,3784,Agent 2 avg. pnl/hand,-0.003303
[A],259,3784,Agent 3 avg. pnl/hand,0.040037
[A],259,3785,Agent 1 avg. pnl/hand,0.020476
[A],259,3785,Agent 2 avg. pnl/hand,-0.003567
[A],259,3785,Agent 3 avg. pnl/hand,0.039894
[A],259,3786,Agent 1 avg. pnl/hand,0.020998
[A],259,3786,Agent 2 avg. pnl/hand,-0.004094
[A],259,3786,Agent 3 avg. pnl/hand,0.039356
[A],259,3787,Agent 1 avg. pnl/hand,0.020729
[A],259,3787,Agent 2 avg. pnl/hand,-0.004357
[A],259,3787,Agent 3 avg. pnl/hand,0.039081
[A],259,3788,Agent 1 avg. pnl/hand,0.021119
[A],259,3788,Agent 2 avg. pnl/hand,-0.004488
[A],259,3788,Agent 3 avg. pnl/hand,0.038939
[A],259,3789,Agent 1 avg. pnl/hand,0.021114
[A],259,3789,Agent 2 avg. pnl/hand,-0.004751
[A],259,3789,Agent 3 avg. pnl/hand,0.038665
[A],259,3790,Agent 1 avg. pnl/hand,0.020844
[A],259,3790,Agent 2 avg. pnl/hand,-0.004881
[A],259,3790,Agent 3 avg. pnl/hand,0.038522
[A],259,3791,Agent 1 avg. pnl/hand,0.021103
[A],259,3791,Agent 2 avg. pnl/hand,-0.004616
[A],259,3791,Agent 3 avg. pnl/hand,0.039040
[A],259,3792,Agent 1 avg. pnl/hand,0.021493
[A],259,3792,Agent 2 avg. pnl/hand,-0.004879
[A],259,3792,Agent 3 avg. pnl/hand,0.038898
[E],259,3793,Shoe Completed,
[A],260,3793,Agent 1 avg. pnl/hand,0.021487
[A],260,3793,Agent 2 avg. pnl/hand,-0.004614
[A],260,3793,Agent 3 avg. pnl/hand,0.038624
[A],260,3794,Agent 1 avg. pnl/hand,0.021745
[A],260,3794,Agent 2 avg. pnl/hand,-0.004349
[A],260,3794,Agent 3 avg. pnl/hand,0.039141
[A],260,3795,Agent 1 avg. pnl/hand,0.021476
[A],260,3795,Agent 2 avg. pnl/hand,-0.004611
[A],260,3795,Agent 3 avg. pnl/hand,0.038867
[A],260,3796,Agent 1 avg. pnl/hand,0.021733
[A],260,3796,Agent 2 avg. pnl/hand,-0.004347
[A],260,3796,Agent 3 avg. pnl/hand,0.039252
[A],260,3797,Agent 1 avg. pnl/hand,0.022123
[A],260,3797,Agent 2 avg. pnl/hand,-0.004609
[A],260,3797,Agent 3 avg. pnl/hand,0.039242
[A],260,3798,Agent 1 avg. pnl/hand,0.022380
[A],260,3798,Agent 2 avg. pnl/hand,-0.004344
[A],260,3798,Agent 3 avg. pnl/hand,0.039494
[A],260,3799,Agent 1 avg. pnl/hand,0.022243
[A],260,3799,Agent 2 avg. pnl/hand,-0.004606
[A],260,3799,Agent 3 avg. pnl/hand,0.039221
[A],260,3800,Agent 1 avg. pnl/hand,0.021974
[A],260,3800,Agent 2 avg. pnl/hand,-0.004342
[A],260,3800,Agent 3 avg. pnl/hand,0.039474
[A],260,3801,Agent 1 avg. pnl/hand,0.022494
[A],260,3801,Agent 2 avg. pnl/hand,-0.003815
[A],260,3801,Agent 3 avg. pnl/hand,0.039726
[A],260,3802,Agent 1 avg. pnl/hand,0.022225
[A],260,3802,Agent 2 avg. pnl/hand,-0.003551
[A],260,3802,Agent 3 avg. pnl/hand,0.039584
[A],260,3803,Agent 1 avg. pnl/hand,0.022088
[A],260,3803,Agent 2 avg. pnl/hand,-0.003813
[A],260,3803,Agent 3 avg. pnl/hand,0.039968
[A],260,3804,Agent 1 avg. pnl/hand,0.022345
[A],260,3804,Agent 2 avg. pnl/hand,-0.003549
[A],260,3804,Agent 3 avg. pnl/hand,0.040221
[A],260,3805,Agent 1 avg. pnl/hand,0.022602
[A],260,3805,Agent 2 avg. pnl/hand,-0.003285
[A],260,3805,Agent 3 avg. pnl/hand,0.039947
[A],260,3806,Agent 1 avg. pnl/hand,0.022070
[A],260,3806,Agent 2 avg. pnl/hand,-0.003547
[A],260,3806,Agent 3 avg. pnl/hand,0.040331
[A],260,3807,Agent 1 avg. pnl/hand,0.022065
[A],260,3807,Agent 2 avg. pnl/hand,-0.003283
[A],260,3807,Agent 3 avg. pnl/hand,0.040320
[E],260,3808,Shoe Completed,
[A],261,3808,Agent 1 avg. pnl/hand,0.021796
[A],261,3808,Agent 2 avg. pnl/hand,-0.003283
[A],261,3808,Agent 3 avg. pnl/hand,0.040047
[A],261,3809,Agent 1 avg. pnl/hand,0.021528
[A],261,3809,Agent 2 avg. pnl/hand,-0.003019
[A],261,3809,Agent 3 avg. pnl/hand,0.040693
[A],261,3810,Agent 1 avg. pnl/hand,0.021260
[A],261,3810,Agent 2 avg. pnl/hand,-0.003281
[A],261,3810,Agent 3 avg. pnl/hand,0.040420
[A],261,3811,Agent 1 avg. pnl/hand,0.021254
[A],261,3811,Agent 2 avg. pnl/hand,-0.003018
[A],261,3811,Agent 3 avg. pnl/hand,0.040147
[A],261,3812,Agent 1 avg. pnl/hand,0.020986
[A],261,3812,Agent 2 avg. pnl/hand,-0.003279
[A],261,3812,Agent 3 avg. pnl/hand,0.040136
[A],261,3813,Agent 1 avg. pnl/hand,0.020456
[A],261,3813,Agent 2 avg. pnl/hand,-0.003803
[A],261,3813,Agent 3 avg. pnl/hand,0.039864
[A],261,3814,Agent 1 avg. pnl/hand,0.020713
[A],261,3814,Agent 2 avg. pnl/hand,-0.003408
[A],261,3814,Agent 3 avg. pnl/hand,0.040378
[A],261,3815,Agent 1 avg. pnl/hand,0.020708
[A],261,3815,Agent 2 avg. pnl/hand,-0.003670
[A],261,3815,Agent 3 avg. pnl/hand,0.040105
[A],261,3816,Agent 1 avg. pnl/hand,0.021226
[A],261,3816,Agent 2 avg. pnl/hand,-0.003145
[A],261,3816,Agent 3 avg. pnl/hand,0.040356
[A],261,3817,Agent 1 avg. pnl/hand,0.021483
[A],261,3817,Agent 2 avg. pnl/hand,-0.003406
[A],261,3817,Agent 3 avg. pnl/hand,0.040608
[A],261,3818,Agent 1 avg. pnl/hand,0.021215
[A],261,3818,Agent 2 avg. pnl/hand,-0.003929
[A],261,3818,Agent 3 avg. pnl/hand,0.040466
[A],261,3819,Agent 1 avg. pnl/hand,0.020948
[A],261,3819,Agent 2 avg. pnl/hand,-0.004190
[A],261,3819,Agent 3 avg. pnl/hand,0.040456
[A],261,3820,Agent 1 avg. pnl/hand,0.020812
[A],261,3820,Agent 2 avg. pnl/hand,-0.003927
[A],261,3820,Agent 3 avg. pnl/hand,0.040707
[A],261,3821,Agent 1 avg. pnl/hand,0.020544
[A],261,3821,Agent 2 avg. pnl/hand,-0.004187
[A],261,3821,Agent 3 avg. pnl/hand,0.040434
[A],261,3822,Agent 1 avg. pnl/hand,0.020277
[A],261,3822,Agent 2 avg. pnl/hand,-0.003925
[A],261,3822,Agent 3 avg. pnl/hand,0.040424
[E],261,3823,Shoe Completed,
[A],262,3823,Agent 1 avg. pnl/hand,0.020534
[A],262,3823,Agent 2 avg. pnl/hand,-0.003662
[A],262,3823,Agent 3 avg. pnl/hand,0.040675
[A],262,3824,Agent 1 avg. pnl/hand,0.020267
[A],262,3824,Agent 2 avg. pnl/hand,-0.003923
[A],262,3824,Agent 3 avg. pnl/hand,0.040403
[A],262,3825,Agent 1 avg. pnl/hand,0.020523
[A],262,3825,Agent 2 avg. pnl/hand,-0.003660
[A],262,3825,Agent 3 avg. pnl/hand,0.040261
[A],262,3826,Agent 1 avg. pnl/hand,0.020256
[A],262,3826,Agent 2 avg. pnl/hand,-0.003659
[A],262,3826,Agent 3 avg. pnl/hand,0.040643
[A],262,3827,Agent 1 avg. pnl/hand,0.020251
[A],262,3827,Agent 2 avg. pnl/hand,-0.003397
[A],262,3827,Agent 3 avg. pnl/hand,0.040894
[A],262,3828,Agent 1 avg. pnl/hand,0.020507
[A],262,3828,Agent 2 avg. pnl/hand,-0.003527
[A],262,3828,Agent 3 avg. pnl/hand,0.041144
[A],262,3829,Agent 1 avg. pnl/hand,0.020371
[A],262,3829,Agent 2 avg. pnl/hand,-0.003656
[A],262,3829,Agent 3 avg. pnl/hand,0.040872
[A],262,3830,Agent 1 avg. pnl/hand,0.020627
[A],262,3830,Agent 2 avg. pnl/hand,-0.003916
[A],262,3830,Agent 3 avg. pnl/hand,0.040862
[A],262,3831,Agent 1 avg. pnl/hand,0.020491
[A],262,3831,Agent 2 avg. pnl/hand,-0.004046
[A],262,3831,Agent 3 avg. pnl/hand,0.041242
[A],262,3832,Agent 1 avg. pnl/hand,0.021007
[A],262,3832,Agent 2 avg. pnl/hand,-0.004306
[A],262,3832,Agent 3 avg. pnl/hand,0.041623
[A],262,3833,Agent 1 avg. pnl/hand,0.021263
[A],262,3833,Agent 2 avg. pnl/hand,-0.004044
[A],262,3833,Agent 3 avg. pnl/hand,0.041873
[A],262,3834,Agent 1 avg. pnl/hand,0.020996
[A],262,3834,Agent 2 avg. pnl/hand,-0.003652
[A],262,3834,Agent 3 avg. pnl/hand,0.041601
[A],262,3835,Agent 1 avg. pnl/hand,0.020730
[A],262,3835,Agent 2 avg. pnl/hand,-0.003390
[A],262,3835,Agent 3 avg. pnl/hand,0.041982
[A],262,3836,Agent 1 avg. pnl/hand,0.021246
[A],262,3836,Agent 2 avg. pnl/hand,-0.003650
[A],262,3836,Agent 3 avg. pnl/hand,0.041710
[A],262,3837,Agent 1 avg. pnl/hand,0.020719
[A],262,3837,Agent 2 avg. pnl/hand,-0.003649
[A],262,3837,Agent 3 avg. pnl/hand,0.042220
[E],262,3838,Shoe Completed,
[A],263,3838,Agent 1 avg. pnl/hand,0.020453
[A],263,3838,Agent 2 avg. pnl/hand,-0.004169
[A],263,3838,Agent 3 avg. pnl/hand,0.041949
[A],263,3839,Agent 1 avg. pnl/hand,0.020188
[A],263,3839,Agent 2 avg. pnl/hand,-0.004689
[A],263,3839,Agent 3 avg. pnl/hand,0.041678
[A],263,3840,Agent 1 avg. pnl/hand,0.019922
[A],263,3840,Agent 2 avg. pnl/hand,-0.004948
[A],263,3840,Agent 3 avg. pnl/hand,0.041406
[A],263,3841,Agent 1 avg. pnl/hand,0.020437
[A],263,3841,Agent 2 avg. pnl/hand,-0.005207
[A],263,3841,Agent 3 avg. pnl/hand,0.041135
[A],263,3842,Agent 1 avg. pnl/hand,0.020172
[A],263,3842,Agent 2 avg. pnl/hand,-0.005466
[A],263,3842,Agent 3 avg. pnl/hand,0.041385
[A],263,3843,Agent 1 avg. pnl/hand,0.019906
[A],263,3843,Agent 2 avg. pnl/hand,-0.006245
[A],263,3843,Agent 3 avg. pnl/hand,0.041114
[A],263,3844,Agent 1 avg. pnl/hand,0.020161
[A],263,3844,Agent 2 avg. pnl/hand,-0.006374
[A],263,3844,Agent 3 avg. pnl/hand,0.041363
[A],263,3845,Agent 1 avg. pnl/hand,0.020026
[A],263,3845,Agent 2 avg. pnl/hand,-0.006632
[A],263,3845,Agent 3 avg. pnl/hand,0.041092
[A],263,3846,Agent 1 avg. pnl/hand,0.020281
[A],263,3846,Agent 2 avg. pnl/hand,-0.006630
[A],263,3846,Agent 3 avg. pnl/hand,0.041342
[A],263,3847,Agent 1 avg. pnl/hand,0.019756
[A],263,3847,Agent 2 avg. pnl/hand,-0.006239
[A],263,3847,Agent 3 avg. pnl/hand,0.041981
[A],263,3848,Agent 1 avg. pnl/hand,0.019621
[A],263,3848,Agent 2 avg. pnl/hand,-0.006497
[A],263,3848,Agent 3 avg. pnl/hand,0.041840
[A],263,3849,Agent 1 avg. pnl/hand,0.019875
[A],263,3849,Agent 2 avg. pnl/hand,-0.006235
[A],263,3849,Agent 3 avg. pnl/hand,0.041699
[A],263,3850,Agent 1 avg. pnl/hand,0.019610
[A],263,3850,Agent 2 avg. pnl/hand,-0.006753
[A],263,3850,Agent 3 avg. pnl/hand,0.041429
[A],263,3851,Agent 1 avg. pnl/hand,0.019346
[A],263,3851,Agent 2 avg. pnl/hand,-0.007011
[A],263,3851,Agent 3 avg. pnl/hand,0.041158
[E],263,3852,Shoe Completed,
[A],264,3852,Agent 1 avg. pnl/hand,0.019081
[A],264,3852,Agent 2 avg. pnl/hand,-0.007269
[A],264,3852,Agent 3 avg. pnl/hand,0.040888
[A],264,3853,Agent 1 avg. pnl/hand,0.018817
[A],264,3853,Agent 2 avg. pnl/hand,-0.007527
[A],264,3853,Agent 3 avg. pnl/hand,0.040618
[A],264,3854,Agent 1 avg. pnl/hand,0.018293
[A],264,3854,Agent 2 avg. pnl/hand,-0.007784
[A],264,3854,Agent 3 avg. pnl/hand,0.040607
[A],264,3855,Agent 1 avg. pnl/hand,0.018288
[A],264,3855,Agent 2 avg. pnl/hand,-0.008042
[A],264,3855,Agent 3 avg. pnl/hand,0.040337
[A],264,3856,Agent 1 avg. pnl/hand,0.018283
[A],264,3856,Agent 2 avg. pnl/hand,-0.007780
[A],264,3856,Agent 3 avg. pnl/hand,0.040067
[A],264,3857,Agent 1 avg. pnl/hand,0.018019
[A],264,3857,Agent 2 avg. pnl/hand,-0.007260
[A],264,3857,Agent 3 avg. pnl/hand,0.040576
[A],264,3858,Agent 1 avg. pnl/hand,0.018274
[A],264,3858,Agent 2 avg. pnl/hand,-0.006869
[A],264,3858,Agent 3 avg. pnl/hand,0.040824
[A],264,3859,Agent 1 avg. pnl/hand,0.018139
[A],264,3859,Agent 2 avg. pnl/hand,-0.006867
[A],264,3859,Agent 3 avg. pnl/hand,0.041073
[A],264,3860,Agent 1 avg. pnl/hand,0.018005
[A],264,3860,Agent 2 avg. pnl/hand,-0.007383
[A],264,3860,Agent 3 avg. pnl/hand,0.040803
[A],264,3861,Agent 1 avg. pnl/hand,0.018260
[A],264,3861,Agent 2 avg. pnl/hand,-0.007123
[A],264,3861,Agent 3 avg. pnl/hand,0.041311
[A],264,3862,Agent 1 avg. pnl/hand,0.017996
[A],264,3862,Agent 2 avg. pnl/hand,-0.007380
[A],264,3862,Agent 3 avg. pnl/hand,0.041170
[A],264,3863,Agent 1 avg. pnl/hand,0.017862
[A],264,3863,Agent 2 avg. pnl/hand,-0.007507
[A],264,3863,Agent 3 avg. pnl/hand,0.040901
[A],264,3864,Agent 1 avg. pnl/hand,0.017857
[A],264,3864,Agent 2 avg. pnl/hand,-0.007246
[A],264,3864,Agent 3 avg. pnl/hand,0.040761
[A],264,3865,Agent 1 avg. pnl/hand,0.017594
[A],264,3865,Agent 2 avg. pnl/hand,-0.006856
[A],264,3865,Agent 3 avg. pnl/hand,0.040492
[A],264,3866,Agent 1 avg. pnl/hand,0.017331
[A],264,3866,Agent 2 avg. pnl/hand,-0.007113
[A],264,3866,Agent 3 avg. pnl/hand,0.039964
[E],264,3867,Shoe Completed,
[A],265,3867,Agent 1 avg. pnl/hand,0.017585
[A],265,3867,Agent 2 avg. pnl/hand,-0.006853
[A],265,3867,Agent 3 avg. pnl/hand,0.040212
[A],265,3868,Agent 1 avg. pnl/hand,0.017063
[A],265,3868,Agent 2 avg. pnl/hand,-0.007368
[A],265,3868,Agent 3 avg. pnl/hand,0.039943
[A],265,3869,Agent 1 avg. pnl/hand,0.017576
[A],265,3869,Agent 2 avg. pnl/hand,-0.007108
[A],265,3869,Agent 3 avg. pnl/hand,0.040191
[A],265,3870,Agent 1 avg. pnl/hand,0.017054
[A],265,3870,Agent 2 avg. pnl/hand,-0.007364
[A],265,3870,Agent 3 avg. pnl/hand,0.040052
[A],265,3871,Agent 1 avg. pnl/hand,0.016792
[A],265,3871,Agent 2 avg. pnl/hand,-0.007621
[A],265,3871,Agent 3 avg. pnl/hand,0.040300
[A],265,3872,Agent 1 avg. pnl/hand,0.016787
[A],265,3872,Agent 2 avg. pnl/hand,-0.007877
[A],265,3872,Agent 3 avg. pnl/hand,0.040289
[A],265,3873,Agent 1 avg. pnl/hand,0.016525
[A],265,3873,Agent 2 avg. pnl/hand,-0.008391
[A],265,3873,Agent 3 avg. pnl/hand,0.040021
[A],265,3874,Agent 1 avg. pnl/hand,0.016391
[A],265,3874,Agent 2 avg. pnl/hand,-0.008647
[A],265,3874,Agent 3 avg. pnl/hand,0.039881
[A],265,3875,Agent 1 avg. pnl/hand,0.016645
[A],265,3875,Agent 2 avg. pnl/hand,-0.008129
[A],265,3875,Agent 3 avg. pnl/hand,0.040129
[A],265,3876,Agent 1 avg. pnl/hand,0.016383
[A],265,3876,Agent 2 avg. pnl/hand,-0.008127
[A],265,3876,Agent 3 avg. pnl/hand,0.040506
[A],265,3877,Agent 1 avg. pnl/hand,0.016121
[A],265,3877,Agent 2 avg. pnl/hand,-0.008125
[A],265,3877,Agent 3 avg. pnl/hand,0.040237
[A],265,3878,Agent 1 avg. pnl/hand,0.015859
[A],265,3878,Agent 2 avg. pnl/hand,-0.008381
[A],265,3878,Agent 3 avg. pnl/hand,0.039969
[A],265,3879,Agent 1 avg. pnl/hand,0.015597
[A],265,3879,Agent 2 avg. pnl/hand,-0.008378
[A],265,3879,Agent 3 avg. pnl/hand,0.039959
[A],265,3880,Agent 1 avg. pnl/hand,0.015851
[A],265,3880,Agent 2 avg. pnl/hand,-0.008119
[A],265,3880,Agent 3 avg. pnl/hand,0.039691
[A],265,3881,Agent 1 avg. pnl/hand,0.016104
[A],265,3881,Agent 2 avg. pnl/hand,-0.007601
[A],265,3881,Agent 3 avg. pnl/hand,0.040196
[E],265,3882,Shoe Completed,
[A],266,3882,Agent 1 avg. pnl/hand,0.016358
[A],266,3882,Agent 2 avg. pnl/hand,-0.007342
[A],266,3882,Agent 3 avg. pnl/hand,0.040443
[A],266,3883,Agent 1 avg. pnl/hand,0.016096
[A],266,3883,Agent 2 avg. pnl/hand,-0.007597
[A],266,3883,Agent 3 avg. pnl/hand,0.040175
[A],266,3884,Agent 1 avg. pnl/hand,0.016607
[A],266,3884,Agent 2 avg. pnl/hand,-0.007724
[A],266,3884,Agent 3 avg. pnl/hand,0.040422
[A],266,3885,Agent 1 avg. pnl/hand,0.016345
[A],266,3885,Agent 2 avg. pnl/hand,-0.007465
[A],266,3885,Agent 3 avg. pnl/hand,0.040412
[A],266,3886,Agent 1 avg. pnl/hand,0.016212
[A],266,3886,Agent 2 avg. pnl/hand,-0.007463
[A],266,3886,Agent 3 avg. pnl/hand,0.040659
